548526 13474
162579 163140 0.500000
74012 163140 0.500000
30012 163200 1.000000
3425 163205 0.200000
69540 163205 0.200000
119813 163205 0.200000
105548 163205 0.200000
116210 163205 0.200000
11462 163294 1.000000
53958 163495 0.200000
47276 163495 0.200000
137182 163495 0.200000
30582 163495 0.200000
61182 163495 0.200000
93003 163816 1.000000
24701 163894 0.333333
78205 163894 0.333333
599 163894 0.333333
65004 163914 1.000000
23529 164015 0.142857
139178 164015 0.142857
65611 164015 0.142857
129804 164015 0.142857
80308 164015 0.142857
121302 164015 0.142857
112477 164015 0.142857
90017 164035 0.500000
68164 164035 0.500000
138094 164230 1.000000
159868 164250 1.000000
93746 164375 0.333333
118346 164375 0.333333
34069 164375 0.333333
29915 164476 1.000000
91944 164515 0.250000
121174 164515 0.250000
134925 164515 0.250000
59662 164515 0.250000
35472 164686 0.250000
158841 164686 0.250000
49268 164686 0.250000
1806 164686 0.250000
24701 164710 0.500000
599 164710 0.500000
20353 164738 0.500000
130580 164738 0.500000
160798 164828 1.000000
48627 165125 1.000000
52236 165131 0.500000
140949 165131 0.500000
121673 165419 0.500000
57001 165419 0.500000
105993 166143 1.000000
135378 166191 0.333333
35036 166191 0.333333
11516 166191 0.333333
143589 166267 0.200000
91722 166267 0.200000
139914 166267 0.200000
36535 166267 0.200000
10584 166267 0.200000
110509 166530 0.500000
138446 166530 0.500000
37888 166536 0.166667
135302 166536 0.166667
143438 166536 0.166667
122929 166536 0.166667
84026 166536 0.166667
72095 166536 0.166667
147147 166545 1.000000
92800 166561 0.500000
36793 166561 0.500000
75287 167246 1.000000
108584 167797 0.500000
68149 167797 0.500000
29307 168111 1.000000
11065 168287 0.333333
55931 168287 0.333333
31591 168287 0.333333
121006 168431 1.000000
94324 168526 0.500000
118909 168526 0.500000
48968 168570 0.250000
13732 168570 0.250000
98588 168570 0.250000
143608 168570 0.250000
118909 168572 0.500000
168526 168572 0.500000
32871 168637 0.142857
32873 168637 0.142857
32875 168637 0.142857
32879 168637 0.142857
32880 168637 0.142857
53520 168637 0.142857
32819 168637 0.142857
106336 168662 0.250000
55481 168662 0.250000
7563 168662 0.250000
52199 168662 0.250000
168715 168720 0.250000
121270 168720 0.250000
25749 168720 0.250000
5238 168720 0.250000
156667 169044 0.500000
144045 169044 0.500000
53841 169076 0.250000
157258 169076 0.250000
111123 169076 0.250000
52005 169076 0.250000
143573 169293 0.333333
59514 169293 0.333333
73765 169293 0.333333
159053 169353 0.200000
155151 169353 0.200000
153075 169353 0.200000
135867 169353 0.200000
7548 169353 0.200000
147735 169543 1.000000
84256 169867 0.200000
59313 169867 0.200000
110514 169867 0.200000
111861 169867 0.200000
95613 169867 0.200000
32026 170001 0.333333
101413 170001 0.333333
51830 170001 0.333333
68659 170107 0.500000
50459 170107 0.500000
116210 170199 0.250000
69540 170199 0.250000
163205 170199 0.250000
105548 170199 0.250000
118086 170269 0.500000
141599 170269 0.500000
73719 170291 1.000000
78359 170327 0.500000
55727 170327 0.500000
120216 170852 0.250000
96570 170852 0.250000
122110 170852 0.250000
144759 170852 0.250000
31455 171028 1.000000
55464 171252 1.000000
32239 171491 1.000000
134247 171553 1.000000
64131 171629 0.500000
46196 171629 0.500000
123304 171678 0.250000
70028 171678 0.250000
112428 171678 0.250000
56711 171678 0.250000
117923 171689 0.500000
69831 171689 0.500000
130970 171940 0.500000
162263 171940 0.500000
84384 172036 0.250000
93341 172036 0.250000
59509 172036 0.250000
68430 172036 0.250000
74552 172367 0.500000
83155 172367 0.500000
74552 172369 0.333333
83155 172369 0.333333
172367 172369 0.333333
106336 172464 0.166667
52199 172464 0.166667
7563 172464 0.166667
33741 172464 0.166667
168662 172464 0.166667
107678 172464 0.166667
135652 172487 1.000000
156415 172515 0.250000
152623 172515 0.250000
75966 172515 0.250000
51511 172515 0.250000
58894 172687 1.000000
61571 172939 0.333333
110252 172939 0.333333
68613 172939 0.333333
49330 172940 1.000000
76457 173156 0.250000
136452 173156 0.250000
104494 173156 0.250000
30623 173156 0.250000
164133 173160 1.000000
156667 173236 0.333333
169044 173236 0.333333
144045 173236 0.333333
102756 173342 0.250000
108405 173342 0.250000
58894 173342 0.250000
172687 173342 0.250000
116597 173377 0.250000
83619 173377 0.250000
29915 173377 0.250000
6165 173377 0.250000
63647 173427 1.000000
117609 173667 0.500000
28879 173667 0.500000
30849 173731 0.250000
34477 173731 0.250000
19622 173731 0.250000
140014 173731 0.250000
53520 173935 0.250000
32873 173935 0.250000
32821 173935 0.250000
32879 173935 0.250000
79772 174206 1.000000
79772 174208 0.500000
174206 174208 0.500000
159503 174631 0.500000
91623 174631 0.500000
43061 174771 0.500000
109415 174771 0.500000
103808 175208 0.200000
11593 175208 0.200000
6633 175208 0.200000
102198 175208 0.200000
49271 175208 0.200000
157659 175602 1.000000
172194 175797 0.250000
49098 175797 0.250000
127277 175797 0.250000
82214 175797 0.250000
121475 175809 0.333333
121006 175809 0.333333
168431 175809 0.333333
34883 175887 0.200000
92489 175887 0.200000
139890 175887 0.200000
55735 175887 0.200000
137114 175887 0.200000
140689 176204 0.500000
143495 176204 0.500000
151456 176604 0.200000
151748 176604 0.200000
151750 176604 0.200000
151751 176604 0.200000
29759 176604 0.200000
102978 176731 1.000000
84055 176891 1.000000
151748 176908 0.200000
151750 176908 0.200000
151751 176908 0.200000
176604 176908 0.200000
29759 176908 0.200000
136177 177374 0.500000
136179 177374 0.500000
152320 177514 0.200000
53482 177514 0.200000
29195 177514 0.200000
127731 177514 0.200000
103060 177514 0.200000
92800 177538 1.000000
37099 177542 0.500000
34869 177542 0.500000
55464 177643 1.000000
10539 177681 0.500000
172940 177681 0.500000
102198 177684 1.000000
68489 177851 0.333333
149140 177851 0.333333
45847 177851 0.333333
46728 177942 1.000000
157089 178108 1.000000
3456 178222 0.333333
77482 178222 0.333333
9030 178222 0.333333
32514 178224 0.333333
131925 178224 0.333333
107918 178224 0.333333
12147 178783 0.500000
73388 178783 0.500000
95461 178961 0.333333
12500 178961 0.333333
18853 178961 0.333333
147147 179036 1.000000
110523 179106 0.500000
143159 179106 0.500000
7651 179116 0.500000
34204 179116 0.500000
61571 179124 0.500000
110252 179124 0.500000
136208 179179 1.000000
166530 179787 1.000000
179116 179914 0.333333
7651 179914 0.333333
34204 179914 0.333333
127568 179921 0.500000
96158 179921 0.500000
127568 179922 1.000000
175887 179969 1.000000
102931 180095 0.500000
86455 180095 0.500000
133099 180712 1.000000
156266 180908 1.000000
65390 180936 1.000000
41377 181064 0.250000
135867 181064 0.250000
7548 181064 0.250000
153075 181064 0.250000
103133 181126 1.000000
137880 181154 0.250000
120977 181154 0.250000
140689 181154 0.250000
132830 181154 0.250000
93547 181169 0.500000
108203 181169 0.500000
181730 181734 1.000000
32015 181812 1.000000
133562 182116 0.333333
159868 182116 0.333333
168743 182116 0.333333
161796 182190 1.000000
65390 182210 1.000000
143589 182215 0.166667
66791 182215 0.166667
166267 182215 0.166667
144982 182215 0.166667
10584 182215 0.166667
9179 182215 0.166667
60897 182337 0.166667
44578 182337 0.166667
114561 182337 0.166667
85733 182337 0.166667
110288 182337 0.166667
15708 182337 0.166667
132409 182338 1.000000
109891 182359 0.500000
86908 182359 0.500000
168715 182430 0.333333
121270 182430 0.333333
86910 182430 0.333333
107976 182478 0.500000
64259 182478 0.500000
63076 182616 0.500000
67221 182616 0.500000
32871 183395 0.200000
32875 183395 0.200000
32879 183395 0.200000
32880 183395 0.200000
168637 183395 0.200000
11153 183837 0.250000
130418 183837 0.250000
69843 183837 0.250000
134358 183837 0.250000
873 183871 1.000000
166536 183883 0.500000
72095 183883 0.500000
54074 184017 0.500000
22787 184017 0.500000
84915 184555 1.000000
51625 184803 0.200000
10539 184803 0.200000
172940 184803 0.200000
177681 184803 0.200000
49330 184803 0.200000
20353 184854 0.500000
130580 184854 0.500000
60897 184866 0.125000
44578 184866 0.125000
114561 184866 0.125000
182337 184866 0.125000
85733 184866 0.125000
110288 184866 0.125000
114293 184866 0.125000
15708 184866 0.125000
85960 185031 0.500000
100001 185031 0.500000
44801 185056 0.333333
139410 185056 0.333333
61167 185056 0.333333
84217 185150 0.500000
47498 185150 0.500000
135378 185449 0.250000
11516 185449 0.250000
166191 185449 0.250000
60351 185449 0.250000
111008 185527 1.000000
76728 185580 0.333333
135867 185580 0.333333
70108 185580 0.333333
118433 185683 0.500000
134925 185683 0.500000
118433 186312 0.500000
134925 186312 0.500000
173813 186430 1.000000
20676 186483 0.200000
60967 186483 0.200000
80072 186483 0.200000
70797 186483 0.200000
114872 186483 0.200000
111985 186509 0.250000
62586 186509 0.250000
153965 186509 0.250000
38006 186509 0.250000
57166 186535 1.000000
16051 186585 0.333333
20998 186585 0.333333
91627 186585 0.333333
137144 186907 1.000000
162112 186915 0.066667
30209 186915 0.066667
118433 186915 0.066667
164515 186915 0.066667
16648 186915 0.066667
91944 186915 0.066667
186312 186915 0.066667
44363 186915 0.066667
134925 186915 0.066667
59662 186915 0.066667
124176 186915 0.066667
185683 186915 0.066667
115348 186915 0.066667
121174 186915 0.066667
63647 186915 0.066667
149495 187198 0.500000
75287 187198 0.500000
64131 187354 1.000000
143608 187370 0.500000
98588 187370 0.500000
6170 187952 0.500000
121596 187952 0.500000
70820 188145 0.200000
55464 188145 0.200000
72560 188145 0.200000
142708 188145 0.200000
171252 188145 0.200000
153577 188170 0.500000
86421 188170 0.500000
163200 188313 0.500000
25094 188313 0.500000
113905 188421 1.000000
29159 188735 1.000000
134358 188744 1.000000
36169 188821 0.500000
48825 188821 0.500000
84915 188939 1.000000
38504 189007 0.333333
163914 189007 0.333333
65004 189007 0.333333
139178 189107 0.500000
164015 189107 0.500000
170756 189109 1.000000
20561 189174 1.000000
32873 189279 0.250000
32818 189279 0.250000
32877 189279 0.250000
32879 189279 0.250000
28513 189286 0.250000
136210 189286 0.250000
159972 189286 0.250000
51175 189286 0.250000
186907 189330 1.000000
182116 189339 0.500000
159868 189339 0.500000
75287 189904 1.000000
120216 190037 0.333333
170852 190037 0.333333
144759 190037 0.333333
182478 190065 1.000000
130418 190224 0.333333
69843 190224 0.333333
134358 190224 0.333333
149495 190798 1.000000
65611 190820 0.500000
164015 190820 0.500000
161472 191527 0.142857
60709 191527 0.142857
121609 191527 0.142857
119948 191527 0.142857
77776 191527 0.142857
117427 191527 0.142857
15615 191527 0.142857
118948 191846 1.000000
167246 192313 0.500000
75287 192313 0.500000
19043 192709 1.000000
105873 192743 0.250000
181812 192743 0.250000
87318 192743 0.250000
32015 192743 0.250000
134064 192759 0.500000
70863 192759 0.500000
5384 192985 0.333333
110507 192985 0.333333
110748 192985 0.333333
75306 193216 0.500000
21397 193216 0.500000
47930 193375 0.500000
5582 193375 0.500000
184803 193534 0.142857
157060 193534 0.142857
51625 193534 0.142857
10539 193534 0.142857
172940 193534 0.142857
177681 193534 0.142857
49330 193534 0.142857
121006 193599 0.500000
168431 193599 0.500000
118909 193615 0.500000
73615 193615 0.500000
48968 193654 0.166667
187370 193654 0.166667
143608 193654 0.166667
150522 193654 0.166667
98588 193654 0.166667
118943 193654 0.166667
106336 193742 0.333333
7563 193742 0.333333
172464 193742 0.333333
182430 193790 0.500000
86910 193790 0.500000
149197 193926 0.500000
61405 193926 0.500000
173236 194080 0.500000
169044 194080 0.500000
91232 194256 0.333333
175797 194256 0.333333
82214 194256 0.333333
166545 194405 0.250000
147147 194405 0.250000
179036 194405 0.250000
24373 194405 0.250000
84256 194926 0.250000
144738 194926 0.250000
36628 194926 0.250000
111861 194926 0.250000
189109 195156 1.000000
106810 195341 0.500000
129187 195341 0.500000
138446 195458 1.000000
61571 195563 0.333333
110252 195563 0.333333
68613 195563 0.333333
185449 195987 0.500000
60351 195987 0.500000
160253 196488 1.000000
16457 196682 0.333333
9762 196682 0.333333
126438 196682 0.333333
64131 196726 0.500000
46196 196726 0.500000
165131 197609 0.250000
42284 197609 0.250000
52236 197609 0.250000
140949 197609 0.250000
5456 197797 0.333333
61148 197797 0.333333
68431 197797 0.333333
99573 197822 1.000000
168287 197866 1.000000
97219 198063 0.500000
51142 198063 0.500000
100259 198172 1.000000
55464 198400 0.333333
18761 198400 0.333333
188145 198400 0.333333
164710 198913 0.500000
599 198913 0.500000
49952 199121 0.500000
150470 199121 0.500000
38893 199234 0.500000
117542 199234 0.500000
171689 199263 1.000000
74720 199476 1.000000
164236 199674 1.000000
186907 199812 1.000000
116840 199841 0.333333
67412 199841 0.333333
62813 199841 0.333333
67554 199941 0.500000
162263 199941 0.500000
89139 200053 1.000000
126757 200196 1.000000
194405 200385 1.000000
173935 200549 1.000000
95736 200577 0.333333
53698 200577 0.333333
33116 200577 0.333333
153577 200838 0.333333
88597 200838 0.333333
158497 200838 0.333333
140689 201249 0.250000
3123 201249 0.250000
176204 201249 0.250000
143495 201249 0.250000
176891 201263 0.500000
84055 201263 0.500000
77776 201338 0.250000
117427 201338 0.250000
191527 201338 0.250000
15615 201338 0.250000
61571 201405 0.166667
68613 201405 0.166667
195563 201405 0.166667
110252 201405 0.166667
135378 201405 0.166667
179124 201405 0.166667
161938 201570 1.000000
161938 201572 0.500000
201570 201572 0.500000
161938 201574 0.333333
201572 201574 0.333333
201570 201574 0.333333
105993 201582 1.000000
115952 201597 0.500000
41783 201597 0.500000
176 201855 0.250000
132531 201855 0.250000
132725 201855 0.250000
131232 201855 0.250000
57166 202203 0.250000
54892 202203 0.250000
32702 202203 0.250000
186535 202203 0.250000
46382 202288 1.000000
21397 202424 1.000000
4465 202570 0.500000
124908 202570 0.500000
128494 202702 0.500000
34871 202702 0.500000
137880 202731 0.500000
181154 202731 0.500000
22787 203229 1.000000
76608 203259 0.333333
130722 203259 0.333333
88760 203259 0.333333
186915 203336 0.500000
134925 203336 0.500000
15489 203359 1.000000
16164 203547 0.500000
156021 203547 0.500000
101939 203600 0.333333
9869 203600 0.333333
189398 203600 0.333333
170756 203633 0.142857
120388 203633 0.142857
22085 203633 0.142857
195156 203633 0.142857
189109 203633 0.142857
155770 203633 0.142857
64287 203633 0.142857
59514 203701 0.250000
19043 203701 0.250000
169293 203701 0.250000
143573 203701 0.250000
86953 203826 0.333333
23490 203826 0.333333
114651 203826 0.333333
204174 204177 1.000000
203547 204591 0.333333
16164 204591 0.333333
156021 204591 0.333333
28513 204831 0.333333
159972 204831 0.333333
189286 204831 0.333333
38731 204884 0.500000
35115 204884 0.500000
142980 205060 1.000000
157258 205295 0.333333
62603 205295 0.333333
89325 205295 0.333333
182430 205319 0.333333
193790 205319 0.333333
86910 205319 0.333333
113905 205459 0.500000
188421 205459 0.500000
19043 205568 1.000000
42080 205662 0.166667
165125 205662 0.166667
46728 205662 0.166667
48627 205662 0.166667
177942 205662 0.166667
66647 205662 0.166667
80153 205669 0.250000
30012 205669 0.250000
25094 205669 0.250000
184191 205669 0.250000
120216 205753 0.250000
96570 205753 0.250000
170852 205753 0.250000
144759 205753 0.250000
105792 205875 0.200000
193926 205875 0.200000
67883 205875 0.200000
46170 205875 0.200000
61405 205875 0.200000
140392 206643 0.333333
183871 206643 0.333333
144255 206643 0.333333
174771 206773 0.333333
67412 206773 0.333333
43061 206773 0.333333
43938 206831 0.111111
114756 206831 0.111111
68489 206831 0.111111
103379 206831 0.111111
149140 206831 0.111111
45847 206831 0.111111
19994 206831 0.111111
177851 206831 0.111111
128060 206831 0.111111
21166 207188 1.000000
121475 207193 1.000000
159868 207402 1.000000
66520 207524 0.333333
41885 207524 0.333333
107582 207524 0.333333
75000 207684 0.500000
156489 207684 0.500000
78497 207962 0.333333
115070 207962 0.333333
84342 207962 0.333333
81011 208899 0.333333
161781 208899 0.333333
88567 208899 0.333333
26015 208921 1.000000
90017 209103 1.000000
208921 209104 0.500000
162845 209104 0.500000
149495 209203 0.500000
75287 209203 0.500000
185449 209611 0.166667
193756 209611 0.166667
134328 209611 0.166667
60351 209611 0.166667
35036 209611 0.166667
101983 209611 0.166667
11462 209787 1.000000
118948 209822 0.500000
191846 209822 0.500000
205459 210414 0.500000
188421 210414 0.500000
73719 210653 1.000000
186915 210884 0.333333
164515 210884 0.333333
134925 210884 0.333333
29915 211010 0.333333
83619 211010 0.333333
90239 211010 0.333333
62450 211039 0.500000
91182 211039 0.500000
181154 211279 0.166667
157659 211279 0.166667
173171 211279 0.166667
137880 211279 0.166667
55674 211279 0.166667
120923 211279 0.166667
4068 211337 0.166667
85992 211337 0.166667
11498 211337 0.166667
73615 211337 0.166667
160049 211337 0.166667
118909 211337 0.166667
124819 211726 0.500000
4365 211726 0.500000
92800 211751 0.500000
36793 211751 0.500000
163816 212108 0.500000
93003 212108 0.500000
184803 212245 0.166667
157060 212245 0.166667
10539 212245 0.166667
172940 212245 0.166667
177681 212245 0.166667
193534 212245 0.166667
28496 212817 0.333333
52859 212817 0.333333
93556 212817 0.333333
48550 213093 1.000000
59908 213292 0.142857
109351 213292 0.142857
123529 213292 0.142857
124819 213292 0.142857
102999 213292 0.142857
108504 213292 0.142857
157047 213292 0.142857
95461 213301 0.142857
18853 213301 0.142857
